"","vod_link","patch_date","bracket","week","date","map","t1_round","t1_team","t1_result","vs","t2_result","t2_team","t2_round","first_ban_team","first_ban_hero","second_ban_team","second_ban_hero","t1_tank","t1_dps1","t1_dps2","t1_sup1","t1_sup2","t2_tank","t2_dps1","t2_dps2","t2_sup1","t2_sup2","region"
"337","https://youtu.be/DCTxms0b4zc?t=2664","Jan 21st","Regular Season","4","14/02/2025","Suravasa","D","Crazy Raccoon","2","vs.","2","Poker Face","D","Crazy Raccoon","Hazard","Poker Face","Sombra","Wrecking Ball","Tracer","Ashe","Kiriko","Lucio","Wrecking Ball","Tracer","Cassidy","Kiriko","Lucio","korea"
"338","https://youtu.be/DCTxms0b4zc?t=2664","Jan 21st","Regular Season","4","14/02/2025","Suravasa","C","Crazy Raccoon","3(W)","vs.","2","Poker Face","C","Crazy Raccoon","Hazard","Poker Face","Sombra","Wrecking Ball","Tracer","Sojourn","Kiriko","Lucio","Wrecking Ball","Tracer","Cassidy","Kiriko","Lucio","korea"
"339","https://youtu.be/DCTxms0b4zc?t=3897","Jan 21st","Regular Season","4","14/02/2025","King's Row","D1","Crazy Raccoon","0","vs.","1","Poker Face","A1","Poker Face","DVa","Crazy Raccoon","Cassidy","Wrecking Ball","Torbjorn","Symmetra","Baptiste","Zen","Wrecking Ball","Pharah","Hanzo","Ana","Mercy","korea"
"340","https://youtu.be/DCTxms0b4zc?t=3897","Jan 21st","Regular Season","4","14/02/2025","King's Row","D2","Crazy Raccoon","0","vs.","2","Poker Face","A2","Poker Face","DVa","Crazy Raccoon","Cassidy","Wrecking Ball","Echo","Tracer","Ana","Zen","Wrecking Ball","Pharah","Hanzo","Ana","Mercy","korea"
"341","https://youtu.be/DCTxms0b4zc?t=3897","Jan 21st","Regular Season","4","14/02/2025","King's Row","D3","Crazy Raccoon","0","vs.","2","Poker Face","A3","Poker Face","DVa","Crazy Raccoon","Cassidy","Wrecking Ball","Echo","Tracer","Ana","Zen","Wrecking Ball","Tracer","Sojourn","Kiriko","Lucio","korea"
"342","https://youtu.be/DCTxms0b4zc?t=3897","Jan 21st","Regular Season","4","14/02/2025","King's Row","A1","Crazy Raccoon","1","vs.","2","Poker Face","D1","Poker Face","DVa","Crazy Raccoon","Cassidy","Winston","Echo","Ashe","Ana","Zen","Hazard","Tracer","Sojourn","Kiriko","Lucio","korea"
"343","https://youtu.be/DCTxms0b4zc?t=3897","Jan 21st","Regular Season","4","14/02/2025","King's Row","A2","Crazy Raccoon","2","vs.","2","Poker Face","D2","Poker Face","DVa","Crazy Raccoon","Cassidy","Winston","Echo","Ashe","Ana","Zen","Hazard","Tracer","Sojourn","Kiriko","Lucio","korea"
"344","https://youtu.be/DCTxms0b4zc?t=3897","Jan 21st","Regular Season","4","14/02/2025","King's Row","A3","Crazy Raccoon","2(W)","vs.","2","Poker Face","D3","Poker Face","DVa","Crazy Raccoon","Cassidy","Winston","Echo","Ashe","Baptiste","Zen","Hazard","Tracer","Ashe","Kiriko","Lucio","korea"
"345","https://youtu.be/DCTxms0b4zc?t=5415","Jan 21st","Regular Season","4","14/02/2025","Esperanca","Push","Crazy Raccoon","W","vs.","","Poker Face","Push","Poker Face","Echo","Crazy Raccoon","Kiriko","Wrecking Ball","Pharah","Tracer","Ana","Lucio","Wrecking Ball","Pharah","Tracer","Juno","Lucio","korea"
"346","https://youtu.be/MpH3KQRJfjc?t=755","Jan 21st","Regular Season","4","14/02/2025","Oasis","Gardens","T1","1","vs.","0","From The Gamer","Gardens","From The Gamer","Lucio","T1","Torbjorn","Hazard","Genji","Sojourn","Juno","Brig","Wrecking Ball","Sombra","Symmetra","Kiriko","Moira","korea"
"347","https://youtu.be/MpH3KQRJfjc?t=755","Jan 21st","Regular Season","4","14/02/2025","Oasis","City Center","T1","2(W)","vs.","0","From The Gamer","City Center","From The Gamer","Lucio","T1","Torbjorn","Wrecking Ball","Tracer","Sojourn","Juno","Brig","Wrecking Ball","Venture","Sojourn","Kiriko","Moira","korea"
"348","https://youtu.be/MpH3KQRJfjc?t=1717","Jan 21st","Regular Season","4","14/02/2025","Gibraltar","A1","T1","1","vs.","0","From The Gamer","D1","From The Gamer","Brig","T1","DVa","Wrecking Ball","Tracer","Hanzo","Ana","Zen","Wrecking Ball","Venture","Torbjorn","Ana","Kiriko","korea"
"349","https://youtu.be/MpH3KQRJfjc?t=1717","Jan 21st","Regular Season","4","14/02/2025","Gibraltar","A2","T1","2","vs.","0","From The Gamer","D2","From The Gamer","Brig","T1","DVa","Wrecking Ball","Tracer","Ashe","Ana","Zen","Wrecking Ball","Venture","Torbjorn","Ana","Kiriko","korea"
"350","https://youtu.be/MpH3KQRJfjc?t=1717","Jan 21st","Regular Season","4","14/02/2025","Gibraltar","A3","T1","3","vs.","0","From The Gamer","D3","From The Gamer","Brig","T1","DVa","Wrecking Ball","Tracer","Ashe","Kiriko","Lucio","Wrecking Ball","Tracer","Ashe","Ana","Kiriko","korea"
"351","https://youtu.be/MpH3KQRJfjc?t=1717","Jan 21st","Regular Season","4","14/02/2025","Gibraltar","D1","T1","3","vs.","1","From The Gamer","A1","From The Gamer","Brig","T1","DVa","Wrecking Ball","Tracer","Ashe","Ana","Zen","Wrecking Ball","Tracer","Ashe","Ana","Zen","korea"
"352","https://youtu.be/MpH3KQRJfjc?t=1717","Jan 21st","Regular Season","4","14/02/2025","Gibraltar","D2","T1","3(W)","vs.","1","From The Gamer","A2","From The Gamer","Brig","T1","DVa","Wrecking Ball","Tracer","Ashe","Ana","Zen","Wrecking Ball","Tracer","Ashe","Ana","Zen","korea"
"353","https://youtu.be/MpH3KQRJfjc?t=3172","Jan 21st","Regular Season","4","14/02/2025","New Junk City","A","T1","0","vs.","1","From The Gamer","A","From The Gamer","Juno","T1","Mei","Orisa","Torbjorn","Symmetra","Kiriko","Lucio","Hazard","Genji","Sojourn","Kiriko","Lucio","korea"
"354","https://youtu.be/MpH3KQRJfjc?t=3172","Jan 21st","Regular Season","4","14/02/2025","New Junk City","C","T1","0","vs.","2","From The Gamer","C","From The Gamer","Juno","T1","Mei","Orisa","Torbjorn","Sojourn","Kiriko","Lucio","Hazard","Genji","Sojourn","Kiriko","Lucio","korea"
"355","https://youtu.be/MpH3KQRJfjc?t=3172","Jan 21st","Regular Season","4","14/02/2025","New Junk City","B","T1","1","vs.","2","From The Gamer","B","From The Gamer","Juno","T1","Mei","Wrecking Ball","Venture","Sojourn","Kiriko","Lucio","Hazard","Genji","Sojourn","Kiriko","Lucio","korea"
"356","https://youtu.be/MpH3KQRJfjc?t=3172","Jan 21st","Regular Season","4","14/02/2025","New Junk City","D","T1","2","vs.","2","From The Gamer","D","From The Gamer","Juno","T1","Mei","Wrecking Ball","Venture","Tracer","Kiriko","Lucio","Mauga","Tracer","Cassidy","Kiriko","Lucio","korea"
"357","https://youtu.be/MpH3KQRJfjc?t=3172","Jan 21st","Regular Season","4","14/02/2025","New Junk City","E","T1","2","vs.","3(W)","From The Gamer","E","From The Gamer","Juno","T1","Mei","Wrecking Ball","Venture","Tracer","Kiriko","Lucio","Mauga","Tracer","Cassidy","Kiriko","Lucio","korea"
"358","https://youtu.be/MpH3KQRJfjc?t=4915","Jan 21st","Regular Season","4","14/02/2025","New Queen Street","Push","T1","W","vs.","","From The Gamer","Push","T1","Cassidy","From The Gamer","Kiriko","Wrecking Ball","Tracer","Symmetra","Ana","Lucio","Wrecking Ball","Tracer","Symmetra","Zen","Lucio","korea"
"359","https://youtu.be/Q3pYEtE59v0?t=540","Jan 21st","Regular Season","4","14/02/2025","Oasis","City Center","Team Falcons","0","vs.","1","WAY","City Center","WAY","Lucio","Team Falcons","Torbjorn","DVa","Echo","Tracer","Juno","Kiriko","Wrecking Ball","Genji","Sombra","Ana","Kiriko","korea"
"360","https://youtu.be/Q3pYEtE59v0?t=540","Jan 21st","Regular Season","4","14/02/2025","Oasis","University","Team Falcons","0","vs.","2(W)","WAY","University","WAY","Lucio","Team Falcons","Torbjorn","DVa","Echo","Tracer","Juno","Brig","Ramattra","Mei","Cassidy","Baptiste","Kiriko","korea"
"361","https://youtu.be/Q3pYEtE59v0?t=1555","Jan 21st","Regular Season","4","14/02/2025","Esperanca","Push","Team Falcons","W","vs.","","WAY","Push","Team Falcons","Symmetra","WAY","Brig","DVa","Torbjorn","Sombra","Kiriko","Lucio","Wrecking Ball","Genji","Sombra","Ana","Kiriko","korea"
"362","https://youtu.be/Q3pYEtE59v0?t=2694","Jan 21st","Regular Season","4","14/02/2025","Route 66","A1","Team Falcons","1","vs.","0","WAY","D1","WAY","DVa","Team Falcons","Zen","Sigma","Symmetra","Sojourn","Kiriko","Lucio","Sigma","Torbjorn","Ashe","Ana","Kiriko","korea"
"363","https://youtu.be/Q3pYEtE59v0?t=2694","Jan 21st","Regular Season","4","14/02/2025","Route 66","A2","Team Falcons","2","vs.","0","WAY","D2","WAY","DVa","Team Falcons","Zen","Sigma","Symmetra","Sojourn","Kiriko","Lucio","Sigma","Torbjorn","Ashe","Ana","Kiriko","korea"
"364","https://youtu.be/Q3pYEtE59v0?t=2694","Jan 21st","Regular Season","4","14/02/2025","Route 66","A3","Team Falcons","3","vs.","0","WAY","D3","WAY","DVa","Team Falcons","Zen","Sigma","Symmetra","Hanzo","Kiriko","Lucio","Sigma","Torbjorn","Ashe","Juno","Kiriko","korea"
"365","https://youtu.be/Q3pYEtE59v0?t=2694","Jan 21st","Regular Season","4","14/02/2025","Route 66","D1","Team Falcons","3","vs.","1","WAY","A1","WAY","DVa","Team Falcons","Zen","Ramattra","Venture","Mei","Juno","Kiriko","Sigma","Torbjorn","Ashe","Ana","Kiriko","korea"
"366","https://youtu.be/Q3pYEtE59v0?t=2694","Jan 21st","Regular Season","4","14/02/2025","Route 66","D2","Team Falcons","3","vs.","2","WAY","A2","WAY","DVa","Team Falcons","Zen","Ramattra","Venture","Mei","Juno","Kiriko","Sigma","Torbjorn","Ashe","Ana","Kiriko","korea"
"367","https://youtu.be/Q3pYEtE59v0?t=2694","Jan 21st","Regular Season","4","14/02/2025","Route 66","D3","Team Falcons","3","vs.","3","WAY","A3","WAY","DVa","Team Falcons","Zen","Ramattra","Venture","Mei","Juno","Kiriko","Sigma","Genji","Ashe","Ana","Kiriko","korea"
"368","https://youtu.be/Q3pYEtE59v0?t=2694","Jan 21st","Regular Season","4","14/02/2025","Route 66","D1","Team Falcons","3","vs.","4","WAY","A1","WAY","DVa","Team Falcons","Zen","Sigma","Torbjorn","Ashe","Juno","Kiriko","Sigma","Torbjorn","Ashe","Ana","Kiriko","korea"
"369","https://youtu.be/Q3pYEtE59v0?t=2694","Jan 21st","Regular Season","4","14/02/2025","Route 66","D2","Team Falcons","3","vs.","4","WAY","A2","WAY","DVa","Team Falcons","Zen","Sigma","Torbjorn","Ashe","Juno","Kiriko","Sigma","Torbjorn","Ashe","Ana","Kiriko","korea"
"370","https://youtu.be/Q3pYEtE59v0?t=2694","Jan 21st","Regular Season","4","14/02/2025","Route 66","A1","Team Falcons","3","vs.","4(W)","WAY","D1","WAY","DVa","Team Falcons","Zen","Sigma","Genji","Ashe","Ana","Mercy","Sigma","Torbjorn","Ashe","Ana","Kiriko","korea"
"371","https://youtu.be/Q3pYEtE59v0?t=4566","Jan 21st","Regular Season","4","14/02/2025","Numbani","D1","Team Falcons","0","vs.","1","WAY","A1","Team Falcons","Ashe","WAY","Hazard","DVa","Genji","Echo","Ana","Juno","Sigma","Genji","Sojourn","Juno","Brig","korea"
"372","https://youtu.be/Q3pYEtE59v0?t=4566","Jan 21st","Regular Season","4","14/02/2025","Numbani","D2","Team Falcons","0","vs.","2","WAY","A2","Team Falcons","Ashe","WAY","Hazard","Mauga","Genji","Echo","Ana","Juno","Sigma","Genji","Sojourn","Juno","Kiriko","korea"
"373","https://youtu.be/Q3pYEtE59v0?t=4566","Jan 21st","Regular Season","4","14/02/2025","Numbani","D3","Team Falcons","0","vs.","3","WAY","A3","Team Falcons","Ashe","WAY","Hazard","DVa","Genji","Echo","Ana","Juno","Sigma","Genji","Sojourn","Juno","Brig","korea"
"374","https://youtu.be/Q3pYEtE59v0?t=4566","Jan 21st","Regular Season","4","14/02/2025","Numbani","A1","Team Falcons","1","vs.","3","WAY","D1","Team Falcons","Ashe","WAY","Hazard","Winston","Genji","Hanzo","Kiriko","Lucio","Sigma","Genji","Sojourn","Ana","Kiriko","korea"
"375","https://youtu.be/Q3pYEtE59v0?t=4566","Jan 21st","Regular Season","4","14/02/2025","Numbani","A2","Team Falcons","2","vs.","3","WAY","D2","Team Falcons","Ashe","WAY","Hazard","Winston","Genji","Sojourn","Kiriko","Lucio","Sigma","Genji","Sojourn","Ana","Kiriko","korea"
"376","https://youtu.be/Q3pYEtE59v0?t=4566","Jan 21st","Regular Season","4","14/02/2025","Numbani","A3","Team Falcons","3","vs.","3","WAY","D3","Team Falcons","Ashe","WAY","Hazard","Winston","Genji","Sojourn","Kiriko","Lucio","JunkerQueen","Genji","Sojourn","Ana","Kiriko","korea"
"377","https://youtu.be/Q3pYEtE59v0?t=4566","Jan 21st","Regular Season","4","14/02/2025","Numbani","A1","Team Falcons","4","vs.","3","WAY","D1","Team Falcons","Ashe","WAY","Hazard","Winston","Genji","Sombra","Kiriko","Lucio","Sigma","Genji","Sojourn","Juno","Brig","korea"
"378","https://youtu.be/Q3pYEtE59v0?t=4566","Jan 21st","Regular Season","4","14/02/2025","Numbani","A2","Team Falcons","4","vs.","3","WAY","D2","Team Falcons","Ashe","WAY","Hazard","Winston","Genji","Sombra","Kiriko","Lucio","Sigma","Torbjorn","Sojourn","Juno","Brig","korea"
"379","https://youtu.be/Q3pYEtE59v0?t=4566","Jan 21st","Regular Season","4","14/02/2025","Numbani","D1","Team Falcons","4","vs.","4","WAY","A1","Team Falcons","Ashe","WAY","Hazard","Mauga","Venture","Genji","Kiriko","Lucio","Sigma","Genji","Sojourn","Juno","Brig","korea"
"380","https://youtu.be/Q3pYEtE59v0?t=4566","Jan 21st","Regular Season","4","14/02/2025","Numbani","D2","Team Falcons","4","vs.","4(W)","WAY","A2","Team Falcons","Ashe","WAY","Hazard","Mauga","Venture","Genji","Kiriko","Lucio","Sigma","Venture","Genji","Juno","Brig","korea"
"381","https://youtu.be/jOdzAsQAZJM?t=1289","Jan 21st","Regular Season","4","15/02/2025","Lijiang Tower","Night Market","ZETA Division","1","vs.","0","New Era","Night Market","ZETA Division","Kiriko","New Era","Mei","Orisa","Torbjorn","Symmetra","Juno","Lucio","Zarya","Genji","Symmetra","Ana","Juno","korea"
"382","https://youtu.be/jOdzAsQAZJM?t=1289","Jan 21st","Regular Season","4","15/02/2025","Lijiang Tower","Garden","ZETA Division","2(W)","vs.","0","New Era","Garden","ZETA Division","Kiriko","New Era","Mei","Orisa","Venture","Symmetra","Juno","Lucio","Zarya","Venture","Symmetra","Ana","Juno","korea"
"383","https://youtu.be/jOdzAsQAZJM?t=2393","Jan 21st","Regular Season","4","15/02/2025","Colosseo","Push","ZETA Division","W","vs.","","New Era","Push","New Era","Kiriko","ZETA Division","Zarya","JunkerQueen","Venture","Symmetra","Juno","Lucio","Sigma","Torbjorn","Symmetra","Ana","Zen","korea"
"384","https://youtu.be/jOdzAsQAZJM?t=3251","Jan 21st","Regular Season","4","15/02/2025","Route 66","A1","ZETA Division","1","vs.","0","New Era","D1","New Era","DVa","ZETA Division","Ana","Wrecking Ball","Venture","Symmetra","Kiriko","Lucio","Sigma","Torbjorn","Symmetra","Baptiste","Zen","korea"
"385","https://youtu.be/jOdzAsQAZJM?t=3251","Jan 21st","Regular Season","4","15/02/2025","Route 66","A2","ZETA Division","2","vs.","0","New Era","D2","New Era","DVa","ZETA Division","Ana","Wrecking Ball","Venture","Symmetra","Kiriko","Lucio","Sigma","Torbjorn","Symmetra","Baptiste","Zen","korea"
"386","https://youtu.be/jOdzAsQAZJM?t=3251","Jan 21st","Regular Season","4","15/02/2025","Route 66","A3","ZETA Division","3","vs.","0","New Era","D3","New Era","DVa","ZETA Division","Ana","Hazard","Venture","Symmetra","Kiriko","Lucio","Sigma","Torbjorn","Sombra","Zen","Brig","korea"
"387","https://youtu.be/jOdzAsQAZJM?t=3251","Jan 21st","Regular Season","4","15/02/2025","Route 66","D1","ZETA Division","3","vs.","1","New Era","A1","New Era","DVa","ZETA Division","Ana","Sigma","Venture","Hanzo","Baptiste","Illari","Zarya","Genji","Sojourn","Juno","Kiriko","korea"
"388","https://youtu.be/jOdzAsQAZJM?t=3251","Jan 21st","Regular Season","4","15/02/2025","Route 66","D2","ZETA Division","3","vs.","2","New Era","A2","New Era","DVa","ZETA Division","Ana","Sigma","Venture","Hanzo","Baptiste","Illari","Zarya","Genji","Sojourn","Juno","Kiriko","korea"
"389","https://youtu.be/jOdzAsQAZJM?t=3251","Jan 21st","Regular Season","4","15/02/2025","Route 66","D3","ZETA Division","3(W)","vs.","2","New Era","A3","New Era","DVa","ZETA Division","Ana","Sigma","Venture","Ashe","Baptiste","Illari","Zarya","Genji","Sojourn","Juno","Kiriko","korea"
"390","https://youtu.be/g2UL43Q4gUY?t=1379","Jan 21st","Regular Season","4","15/02/2025","Samoa","Volcano","From The Gamer","1","vs.","0","Vesta Crew","Volcano","From The Gamer","Torbjorn","Vesta Crew","Hazard","Ramattra","Genji","Sojourn","Juno","Lucio","Winston","Tracer","Sojourn","Kiriko","Lucio","korea"
"391","https://youtu.be/g2UL43Q4gUY?t=1379","Jan 21st","Regular Season","4","15/02/2025","Samoa","Beach","From The Gamer","2(W)","vs.","0","Vesta Crew","Beach","From The Gamer","Torbjorn","Vesta Crew","Hazard","Winston","Tracer","Sojourn","Kiriko","Lucio","Winston","Tracer","Sojourn","Kiriko","Lucio","korea"
"392","https://youtu.be/g2UL43Q4gUY?t=2616","Jan 21st","Regular Season","4","15/02/2025","Rialto","A1","From The Gamer","1","vs.","0","Vesta Crew","D1","Vesta Crew","Pharah","From The Gamer","Kiriko","Wrecking Ball","Tracer","Widow","Ana","Brig","Winston","Echo","Widow","Ana","Zen","korea"
"393","https://youtu.be/g2UL43Q4gUY?t=2616","Jan 21st","Regular Season","4","15/02/2025","Rialto","A2","From The Gamer","2","vs.","0","Vesta Crew","D2","Vesta Crew","Pharah","From The Gamer","Kiriko","Wrecking Ball","Tracer","Hanzo","Ana","Zen","Winston","Echo","Tracer","Ana","Zen","korea"
"394","https://youtu.be/g2UL43Q4gUY?t=2616","Jan 21st","Regular Season","4","15/02/2025","Rialto","A3","From The Gamer","3","vs.","0","Vesta Crew","D3","Vesta Crew","Pharah","From The Gamer","Kiriko","Wrecking Ball","Tracer","Cassidy","Ana","Lucio","Winston","Echo","Cassidy","Ana","Zen","korea"
"395","https://youtu.be/g2UL43Q4gUY?t=2616","Jan 21st","Regular Season","4","15/02/2025","Rialto","D1","From The Gamer","3(W)","vs.","0","Vesta Crew","A1","Vesta Crew","Pharah","From The Gamer","Kiriko","Wrecking Ball","Tracer","Widow","Ana","Zen","Winston","Echo","Widow","Ana","Zen","korea"
"396","https://youtu.be/g2UL43Q4gUY?t=3847","Jan 21st","Regular Season","4","15/02/2025","Suravasa","A","From The Gamer","1","vs.","0","Vesta Crew","A","Vesta Crew","Moira","From The Gamer","Sombra","Wrecking Ball","Tracer","Widow","Ana","Lucio","Wrecking Ball","Symmetra","Sojourn","Kiriko","Lucio","korea"
"397","https://youtu.be/g2UL43Q4gUY?t=3847","Jan 21st","Regular Season","4","15/02/2025","Suravasa","C","From The Gamer","2","vs.","0","Vesta Crew","C","Vesta Crew","Moira","From The Gamer","Sombra","Wrecking Ball","Tracer","Widow","Ana","Lucio","Wrecking Ball","Tracer","Sojourn","Kiriko","Lucio","korea"
"398","https://youtu.be/g2UL43Q4gUY?t=3847","Jan 21st","Regular Season","4","15/02/2025","Suravasa","B","From The Gamer","3(W)","vs.","0","Vesta Crew","B","Vesta Crew","Moira","From The Gamer","Sombra","Wrecking Ball","Tracer","Widow","Ana","Lucio","Wrecking Ball","Tracer","Torbjorn","Kiriko","Lucio","korea"
"399","https://youtu.be/1UVn_SfRPBA?t=962","Jan 21st","Regular Season","4","15/02/2025","Samoa","Volcano","WAY","1","vs.","0","T1","Volcano","WAY","Lucio","T1","Torbjorn","Hazard","Genji","Sojourn","Ana","Kiriko","Mauga","Genji","Sojourn","Juno","Brig","korea"
"400","https://youtu.be/1UVn_SfRPBA?t=962","Jan 21st","Regular Season","4","15/02/2025","Samoa","Downtown (Samoa)","WAY","1","vs.","1","T1","Downtown (Samoa)","WAY","Lucio","T1","Torbjorn","Hazard","Genji","Sojourn","Ana","Kiriko","Hazard","Tracer","Sojourn","Juno","Brig","korea"
"401","https://youtu.be/1UVn_SfRPBA?t=962","Jan 21st","Regular Season","4","15/02/2025","Samoa","Beach","WAY","2(W)","vs.","1","T1","Beach","WAY","Lucio","T1","Torbjorn","Sigma","Genji","Ashe","Ana","Kiriko","Wrecking Ball","Tracer","Sojourn","Ana","Brig","korea"
"402","https://youtu.be/1UVn_SfRPBA?t=2457","Jan 21st","Regular Season","4","15/02/2025","Suravasa","A","WAY","1","vs.","0","T1","A","T1","Sombra","WAY","Kiriko","Wrecking Ball","Torbjorn","Sojourn","Ana","Lucio","Wrecking Ball","Torbjorn","Symmetra","Ana","Lucio","korea"
"403","https://youtu.be/1UVn_SfRPBA?t=2457","Jan 21st","Regular Season","4","15/02/2025","Suravasa","D","WAY","2","vs.","0","T1","D","T1","Sombra","WAY","Kiriko","Wrecking Ball","Torbjorn","Sojourn","Ana","Lucio","Wrecking Ball","Tracer","Sojourn","Ana","Lucio","korea"
"404","https://youtu.be/1UVn_SfRPBA?t=2457","Jan 21st","Regular Season","4","15/02/2025","Suravasa","B","WAY","2","vs.","1","T1","B","T1","Sombra","WAY","Kiriko","Wrecking Ball","Torbjorn","Sojourn","Ana","Lucio","Hazard","Tracer","Sojourn","Ana","Lucio","korea"
"405","https://youtu.be/1UVn_SfRPBA?t=2457","Jan 21st","Regular Season","4","15/02/2025","Suravasa","C","WAY","3(W)","vs.","1","T1","C","T1","Sombra","WAY","Kiriko","Wrecking Ball","Genji","Sojourn","Ana","Lucio","Hazard","Tracer","Sojourn","Ana","Lucio","korea"
"406","https://youtu.be/1UVn_SfRPBA?t=3672","Jan 21st","Regular Season","4","15/02/2025","Esperanca","Push","WAY","W","vs.","","T1","Push","T1","Wrecking Ball","WAY","Tracer","Hazard","Genji","Sojourn","Juno","Lucio","Winston","Pharah","Sojourn","Ana","Lucio","korea"
"407","https://youtu.be/yUPY3Fe-cc8?t=1175","Jan 21st","Regular Season","4","16/02/2025","Antarctic Peninsula","Icebreaker","Poker Face","1","vs.","0","New Era","Icebreaker","Poker Face","Ana","New Era","Hazard","Rein","Mei","Cassidy","Baptiste","Lucio","Sigma","Torbjorn","Cassidy","Juno","Brig","korea"
